"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2012","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","WHEAT","WHEAT, WINTER, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","39.1","8.3"
"CENSUS","2012","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","WHEAT","WHEAT, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","WHEAT","WHEAT, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","61.4","2.0"
"CENSUS","2012","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","WHEAT","WHEAT, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","WHEAT","WHEAT, WINTER, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","WHEAT","WHEAT, WINTER, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","61.4","2.0"
"CENSUS","2012","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","WHEAT","WHEAT, WINTER, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","WHEAT","WHEAT, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","52.7","8.0"
"CENSUS","2012","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","WHEAT","WHEAT, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","48.5","1.7"
"CENSUS","2012","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","WHEAT","WHEAT, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","54.2","4.4"
"CENSUS","2012","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","WHEAT","WHEAT, WINTER, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","52.7","8.0"
"CENSUS","2012","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","WHEAT","WHEAT, WINTER, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","48.5","1.7"
"CENSUS","2012","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","WHEAT","WHEAT, WINTER, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","54.2","4.4"
"CENSUS","2012","YEAR","","STATE","MAINE","23","","","","","","","00000000","","WHEAT","WHEAT, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","MAINE","23","","","","","","","00000000","","WHEAT","WHEAT, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","MAINE","23","","","","","","","00000000","","WHEAT","WHEAT, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","MAINE","23","","","","","","","00000000","","WHEAT","WHEAT, SPRING, (EXCL DURUM), IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","MAINE","23","","","","","","","00000000","","WHEAT","WHEAT, SPRING, (EXCL DURUM), IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","MAINE","23","","","","","","","00000000","","WHEAT","WHEAT, SPRING, (EXCL DURUM), IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","MAINE","23","","","","","","","00000000","","WHEAT","WHEAT, WINTER, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","MAINE","23","","","","","","","00000000","","WHEAT","WHEAT, WINTER, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","MAINE","23","","","","","","","00000000","","WHEAT","WHEAT, WINTER, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","WHEAT","WHEAT, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","65.3","10.3"
"CENSUS","2012","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","WHEAT","WHEAT, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","65.9","4.7"
"CENSUS","2012","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","WHEAT","WHEAT, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","70.4","4.3"
"CENSUS","2012","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","WHEAT","WHEAT, WINTER, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","65.3","10.3"
"CENSUS","2012","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","WHEAT","WHEAT, WINTER, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","65.9","4.7"
"CENSUS","2012","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","WHEAT","WHEAT, WINTER, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","70.4","4.3"
"CENSUS","2012","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","WHEAT","WHEAT, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","WHEAT","WHEAT, SPRING, (EXCL DURUM), IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","WHEAT","WHEAT, WINTER, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","WHEAT","WHEAT, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","WHEAT","WHEAT, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","73.5","0.4"
"CENSUS","2012","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","WHEAT","WHEAT, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","70.8","0.9"
"CENSUS","2012","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","WHEAT","WHEAT, SPRING, (EXCL DURUM), IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","WHEAT","WHEAT, WINTER, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","71.5","0.5"
"CENSUS","2012","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","WHEAT","WHEAT, WINTER, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","73.5","0.4"
"CENSUS","2012","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","WHEAT","WHEAT, WINTER, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","70.8","0.9"
"CENSUS","2012","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","WHEAT","WHEAT, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","53.4","3.1"
"CENSUS","2012","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","WHEAT","WHEAT, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","56.2","1.7"
"CENSUS","2012","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","WHEAT","WHEAT, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","59.5","2.0"
"CENSUS","2012","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","WHEAT","WHEAT, SPRING, (EXCL DURUM), IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","53.1","3.2"
"CENSUS","2012","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","WHEAT","WHEAT, SPRING, (EXCL DURUM), IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","56.5","1.8"
"CENSUS","2012","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","WHEAT","WHEAT, SPRING, (EXCL DURUM), IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","59.6","2.0"
"CENSUS","2012","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","WHEAT","WHEAT, WINTER, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","WHEAT","WHEAT, WINTER, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","44.2","1.4"
"CENSUS","2012","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","WHEAT","WHEAT, WINTER, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","WHEAT","WHEAT, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","56.2","5.5"
"CENSUS","2012","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","WHEAT","WHEAT, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","56.5","1.6"
"CENSUS","2012","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","WHEAT","WHEAT, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","59.1","4.6"
"CENSUS","2012","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","WHEAT","WHEAT, WINTER, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","56.2","5.5"
"CENSUS","2012","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","WHEAT","WHEAT, WINTER, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","56.5","1.6"
"CENSUS","2012","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","WHEAT","WHEAT, WINTER, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","59.1","4.6"
"CENSUS","2012","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","WHEAT","WHEAT, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","55.2","0.5"
"CENSUS","2012","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","WHEAT","WHEAT, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","54.6","0.3"
"CENSUS","2012","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","WHEAT","WHEAT, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","64.3","0.2"
"CENSUS","2012","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","WHEAT","WHEAT, SPRING, (EXCL DURUM), IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","34.3","4.3"
"CENSUS","2012","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","WHEAT","WHEAT, WINTER, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","55.2","0.5"
"CENSUS","2012","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","WHEAT","WHEAT, WINTER, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","54.6","0.3"
"CENSUS","2012","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","WHEAT","WHEAT, WINTER, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","64.3","0.2"
"CENSUS","2012","YEAR","","STATE","MONTANA","30","","","","","","","00000000","","WHEAT","WHEAT, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","61.4","2.0"
"CENSUS","2012","YEAR","","STATE","MONTANA","30","","","","","","","00000000","","WHEAT","WHEAT, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","31","0.7"
"CENSUS","2012","YEAR","","STATE","MONTANA","30","","","","","","","00000000","","WHEAT","WHEAT, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","36.4","1.7"
"CENSUS","2012","YEAR","","STATE","MONTANA","30","","","","","","","00000000","","WHEAT","WHEAT, SPRING, (EXCL DURUM), IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","63.2","2.5"
"CENSUS","2012","YEAR","","STATE","MONTANA","30","","","","","","","00000000","","WHEAT","WHEAT, SPRING, (EXCL DURUM), IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","27.7","0.9"
"CENSUS","2012","YEAR","","STATE","MONTANA","30","","","","","","","00000000","","WHEAT","WHEAT, SPRING, (EXCL DURUM), IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","34.6","2.7"
"CENSUS","2012","YEAR","","STATE","MONTANA","30","","","","","","","00000000","","WHEAT","WHEAT, SPRING, DURUM, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","53.3","3.0"
"CENSUS","2012","YEAR","","STATE","MONTANA","30","","","","","","","00000000","","WHEAT","WHEAT, SPRING, DURUM, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","28.3","2.2"
"CENSUS","2012","YEAR","","STATE","MONTANA","30","","","","","","","00000000","","WHEAT","WHEAT, SPRING, DURUM, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","33.2","1.4"
"CENSUS","2012","YEAR","","STATE","MONTANA","30","","","","","","","00000000","","WHEAT","WHEAT, WINTER, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","56.2","5.0"
"CENSUS","2012","YEAR","","STATE","MONTANA","30","","","","","","","00000000","","WHEAT","WHEAT, WINTER, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","36.2","1.1"
"CENSUS","2012","YEAR","","STATE","MONTANA","30","","","","","","","00000000","","WHEAT","WHEAT, WINTER, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","38.2","3.4"
"CENSUS","2012","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","WHEAT","WHEAT, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","59.4","2.0"
"CENSUS","2012","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","WHEAT","WHEAT, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","37.7","2.0"
"CENSUS","2012","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","WHEAT","WHEAT, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","43.8","3.0"
"CENSUS","2012","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","WHEAT","WHEAT, SPRING, (EXCL DURUM), IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","WHEAT","WHEAT, SPRING, (EXCL DURUM), IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","27.8","12.6"
"CENSUS","2012","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","WHEAT","WHEAT, SPRING, (EXCL DURUM), IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","WHEAT","WHEAT, WINTER, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","59.4","2.0"
"CENSUS","2012","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","WHEAT","WHEAT, WINTER, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","37.8","2.0"
"CENSUS","2012","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","WHEAT","WHEAT, WINTER, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","43.8","3.0"
"CENSUS","2012","YEAR","","STATE","NEVADA","32","","","","","","","00000000","","WHEAT","WHEAT, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","81.6","6.1"
"CENSUS","2012","YEAR","","STATE","NEVADA","32","","","","","","","00000000","","WHEAT","WHEAT, SPRING, (EXCL DURUM), IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","77.8","22.2"
"CENSUS","2012","YEAR","","STATE","NEVADA","32","","","","","","","00000000","","WHEAT","WHEAT, SPRING, DURUM, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","NEVADA","32","","","","","","","00000000","","WHEAT","WHEAT, WINTER, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","WHEAT","WHEAT, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","58.5","2.0"
"CENSUS","2012","YEAR","","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","WHEAT","WHEAT, SPRING, (EXCL DURUM), IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","60","(L)"
"CENSUS","2012","YEAR","","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","WHEAT","WHEAT, WINTER, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","57.1","2.9"
"CENSUS","2012","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","WHEAT","WHEAT, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","51.6","2.3"
"CENSUS","2012","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","WHEAT","WHEAT, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","52.8","2.7"
"CENSUS","2012","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","WHEAT","WHEAT, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","55.2","1.5"
"CENSUS","2012","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","WHEAT","WHEAT, WINTER, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","51.6","2.3"
"CENSUS","2012","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","WHEAT","WHEAT, WINTER, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","52.8","2.7"
"CENSUS","2012","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","WHEAT","WHEAT, WINTER, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","55.2","1.5"
"CENSUS","2012","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","WHEAT","WHEAT, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","62.5","2.1"
"CENSUS","2012","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","WHEAT","WHEAT, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","6.7","7.6"
"CENSUS","2012","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","WHEAT","WHEAT, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","29.5","0.3"
"CENSUS","2012","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","WHEAT","WHEAT, SPRING, (EXCL DURUM), IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","WHEAT","WHEAT, SPRING, DURUM, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","WHEAT","WHEAT, WINTER, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","63","2.5"
"CENSUS","2012","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","WHEAT","WHEAT, WINTER, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","6.6","7.9"
"CENSUS","2012","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","WHEAT","WHEAT, WINTER, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","29.5","0.3"
"CENSUS","2012","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","WHEAT","WHEAT, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","54.4","1.0"
"CENSUS","2012","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","WHEAT","WHEAT, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","62","0.3"
"CENSUS","2012","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","WHEAT","WHEAT, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","77.1","1.1"
"CENSUS","2012","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","WHEAT","WHEAT, SPRING, (EXCL DURUM), IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","43","7.7"
"CENSUS","2012","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","WHEAT","WHEAT, WINTER, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","54.4","1.0"
"CENSUS","2012","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","WHEAT","WHEAT, WINTER, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","62.3","0.2"
"CENSUS","2012","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","WHEAT","WHEAT, WINTER, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","77.1","1.1"
"CENSUS","2012","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","WHEAT","WHEAT, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","56.5","2.2"
"CENSUS","2012","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","WHEAT","WHEAT, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","56.2","1.1"
"CENSUS","2012","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","WHEAT","WHEAT, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","63.2","0.8"
