GeoFIPS,Region,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
48081,Coke County,100902,96688,102049,104422,118217,130597,141901,177507,147434,173099,172246,175360,185710,160223,110696,97040,90796,103996,95813,95062,198324,248380,260260
48083,Coleman County,145883,149893,164526,177310,190849,205095,203520,223015,209789,221697,234122,225854,219954,216386,197450,195228,196283,206677,217126,216688,235805,268766,290520
48085,Collin County,16858408,19288573,21031822,23661156,27525857,31952890,34630372,36177310,35201920,36422664,39675276,43448919,46533593,50071759,54894325,59254002,62269549,67004002,70727393,73859122,82767061,95327598,103364238
48087,Collingsworth County,76852,80735,99673,96715,97044,91275,91481,69689,71743,83128,69464,73088,91828,79902,77001,78956,75655,80197,79037,81255,92556,103253,108681
48089,Colorado County,508565,518500,572536,615070,686844,795166,817685,852823,720985,728250,752339,761903,1040248,1006507,850538,808188,847415,829229,880773,854878,997432,1125892,1210492
48091,Comal County,1991067,2129451,2239242,2499904,2827070,3103149,3348457,3509470,3477867,3587539,3805971,4108987,4585861,4884578,5395228,5632407,5942804,6357533,6934395,7570658,8655980,9954157,11277635
48093,Comanche County,249983,289555,280216,309711,301601,326735,304765,277472,289018,324420,329757,291023,301839,381754,329780,347046,366015,369844,439790,470674,485159,603968,622555
48095,Concho County,89423,84411,88791,99430,107076,104983,123574,123290,92589,102466,121039,111763,143094,120089,95901,86486,77629,85439,110483,123186,147208,278289,297664
48097,Cooke County,1060843,1047940,1206746,1174315,1121215,1482313,1737539,1870261,1444762,1846594,2374139,2729048,3083973,3412063,3549515,3298870,3118071,2792490,2428578,2079470,2248267,2651498,2997377
48099,Coryell County,679200,728274,798646,846346,926800,1007810,1008913,1086852,1117249,1176984,1163061,1267636,1291015,1321825,1431195,1564408,1710538,1742001,1737414,1762231,1873947,2043621,2199870
48101,Cottle County,62522,66315,78939,81132,92655,92896,112756,111788,79499,81999,72888,64406,61374,61266,48836,47184,73332,73195,52043,54425,83364,138194,142998
48103,Crane County,640339,630617,777187,921764,1216292,1348772,1624796,2045037,1202633,1335824,1496562,1528691,1673294,1484014,725282,570160,550870,588054,534723,361449,724149,1228860,1157003
48105,Crockett County,694847,640696,912767,989844,1357911,1499307,1598869,1967566,1108007,1121008,1168819,1150441,1489794,1711823,844775,694029,768622,755715,570061,401597,720743,1013122,831824
48107,Crosby County,107352,119351,137363,188940,204985,178752,210942,187413,200888,285463,202203,217061,330515,256600,181692,183365,216659,224726,240480,213178,284535,345555,327600
48109,Culberson County,56088,59035,62840,71259,83052,88037,95527,137582,130802,130568,147389,218093,328059,561321,439874,508748,1395223,2101737,2043885,1308158,3273780,4849884,3706690
48111,Dallam County,309449,295415,292042,365113,318908,318247,385936,416498,419394,460482,527551,597995,598922,712242,834826,727087,787721,676762,704447,700400,796418,870722,1102548
48113,Dallas County,138800508,141034795,142430124,151501275,158338883,171309112,177578500,179701495,172074324,177992086,188263069,196297322,205410059,214953044,228494128,236810556,248044414,263230069,279331053,276817411,307972603,343622062,366068989
48115,Dawson County,403313,442033,495224,564113,647370,661518,857186,841545,631885,846650,775923,835163,1000033,772204,550086,521985,618706,726293,640682,602326,754823,1177616,1190823
48117,Deaf Smith County,689602,596791,652998,614649,612488,584049,742745,711925,644107,951993,1185222,1080254,978160,1460209,1577887,1569460,1598475,1500106,1423943,1392147,1670041,1909884,2311607
48119,Delta County,81907,90278,79467,71999,65407,69986,66609,67645,69659,70102,77548,84501,98756,102772,104799,116386,103045,94189,107147,107222,119128,123811,144165
48121,Denton County,9207007,10309134,11346516,12775110,14858251,16497990,18000833,19246760,18460414,19182387,20289019,21607009,23729950,26147990,28004361,29997859,32503089,34525514,37825473,42157989,47905688,55766786,59917261
48123,DeWitt County,469119,436344,482456,520620,704361,763689,839269,1084775,842014,873996,1766671,3367215,5281374,6860280,4793309,3608092,4197836,4653204,3745970,2206354,4071420,5115968,4238539
48125,Dickens County,57508,78964,97208,124486,143832,156647,191548,211958,138619,169476,176743,167316,145622,132301,94637,96454,97336,102471,93431,84995,97654,125312,122866
48127,Dimmit County,156374,165204,189050,201356,238840,309992,327249,371003,312703,543222,1264282,2397134,4274380,5046204,2965182,2246071,3522575,4130446,3367270,1700414,2910670,4124767,3929245
48129,Donley County,81030,71623,80675,88001,89621,88309,77485,68718,66956,93709,95935,84645,117922,99531,117185,100117,126180,133420,123774,128979,149024,160345,185265
48131,Duval County,459026,458898,630130,723728,841139,809800,983226,1179818,649362,597565,551303,507637,545112,529993,369972,307987,326665,363565,341725,301345,344056,388619,389743
48133,Eastland County,386095,405419,419735,437835,469530,496632,523157,566164,516686,597830,756645,865299,819449,818225,690823,591150,687809,814337,788537,710245,793289,885475,906641
48135,Ector County,3882903,4047107,4370159,4872232,5640934,6742098,7725815,9410954,7875683,9067714,11250300,12986326,13933812,14186711,10998031,9237104,10478298,12819855,13276799,10755525,11584049,14374961,15658079
48137,Edwards County,139991,114911,159737,154107,198891,205503,196268,223545,120070,116687,103016,82568,96180,94740,78147,62849,68723,69573,68245,78605,84421,87984,96693
48139,Ellis County,2631287,2759582,2855718,3177635,3406527,3774764,4287219,4168909,3905767,4170729,4633203,4924177,4987447,5096773,5362304,5604496,5887929,6568529,6828503,6701374,7634686,9143503,10050413
48141,El Paso County,15341016,16200696,16581428,18088199,19336094,20529175,21613568,21377187,22243976,24307475,26060929,27420664,27581729,27652712,28657018,29172104,30271960,32116390,34334686,34485408,39454613,44854685,48395254
48143,Erath County,814027,867419,812583,839108,859163,933896,962846,1058383,1015893,1118386,1158919,1209119,1294394,1460321,1373293,1337974,1424460,1538051,1676313,1687100,1773708,2130046,2330834
48145,Falls County,238313,260521,277053,292871,282878,283100,285609,278549,306883,327091,337225,337570,364931,358782,387613,362202,354966,377618,401833,426831,443675,498697,618431
48147,Fannin County,530725,499089,517992,534466,532210,536302,508250,531376,550042,570210,600492,602704,642087,671261,721553,765459,796048,910246,1014037,1017164,1124545,1270513,1379524
48149,Fayette County,1313057,1216242,1370209,1322993,1359519,1452951,1564315,1637199,1503480,1525116,1611554,1560571,1848648,1887244,1558904,1454030,1586863,1606081,1661584,1568491,1948565,2199137,2098480
48151,Fisher County,96443,94078,106896,116839,137300,133668,176130,187364,144871,213891,270887,221432,245924,226241,165771,156828,158994,226979,199763,183502,332434,601655,499479
48153,Floyd County,172414,176066,186253,234547,243151,220350,299189,188060,201922,315721,221485,174947,213023,144359,167588,216510,315667,304103,363623,291149,417461,493463,426279
48155,Foard County,35288,30616,41606,40779,39136,34743,50790,45318,36623,34440,36238,42458,46729,45713,32366,27169,28388,42386,53200,93354,111213,144490,136910
48157,Fort Bend County,9521188,10260113,10767295,11711095,13381170,15044744,16544804,17243773,16921052,17976778,18742755,20230677,23636556,26434979,29708419,25216352,27576129,30225470,32666692,32405483,35957332,41368894,45936809
48159,Franklin County,223448,239432,249754,269416,284138,281543,279945,299992,255042,278840,274977,327862,361914,377897,363964,342836,376427,404835,389576,377137,454891,594235,610194
48161,Freestone County,1442788,1532605,2374205,2652529,3302710,3357035,3561949,4206318,2770658,2781353,2488979,1974247,2005614,2040619,1593505,1318769,1362994,1052782,1035751,877646,1052527,1318116,1319999
48163,Frio County,265161,301653,306832,310137,329848,375923,421803,484505,428524,512639,818824,1127460,1365449,1641566,1226519,975888,1104552,1291137,1184378,902929,1202238,1507373,1504911
48165,Gaines County,1348050,1484214,1713710,2033764,2446099,2874108,3245377,3927542,2613975,3210918,3601795,3696002,3666987,3048768,1826354,1618405,1901840,2019159,1894402,1382994,2039436,2731151,2554686
48167,Galveston County,8330520,7777989,8354394,9868588,9977023,10970623,13427137,12044544,11622822,12732915,14188767,14098020,14111025,12504254,13568062,13484645,15188107,16560525,16705510,15563073,19486034,24672601,25832933
48169,Garza County,214094,228823,247155,288539,345690,412830,481415,575603,396892,449474,496352,508089,486155,417126,255037,234022,240811,259830,248702,179053,250683,301772,291119
48171,Gillespie County,435411,476340,507699,544210,590188,642545,657501,671401,696047,718466,742653,809667,816163,903446,960179,975405,993482,1056334,1179094,1224373,1417735,1612974,1723281
48173,Glasscock County,211362,211907,265958,291325,383650,410601,565930,655024,449508,687872,1296668,2092710,2598635,2770068,1494458,1363997,1715900,2697604,2388579,1341705,2923000,4633244,4569298
48175,Goliad County,466710,391597,518986,605411,941621,1087433,912924,935221,605730,527139,486424,479612,433972,455735,309012,291913,320313,326270,319403,267305,355928,367338,385232
48177,Gonzales County,452554,488825,479421,528091,533753,522094,520183,568584,575548,822149,1730411,3631870,5675398,5416590,2778478,2309452,2448894,2817066,2643019,1738699,3126799,4195890,3656977
48179,Gray County,690855,701534,757346,868136,1000321,1130462,1225149,1226743,963483,1028819,1178804,1253521,1324193,1336684,1148584,940742,991169,1077649,1043982,972056,1068285,1267526,1377873
48181,Grayson County,2782956,2868142,2966561,3219425,3335569,3653692,3640712,3758259,3702272,3848357,4103158,4191283,4329816,4472288,4584754,4701900,4703414,5079264,5222917,5225328,5889103,6553883,7289716
48183,Gregg County,4411245,4188691,4458169,4765333,5512797,6077322,6985385,7536453,6926395,7348439,8173393,8456969,8660054,8620615,7809899,7160801,7304760,7889991,8151566,7539385,8247822,9482492,10229320
48185,Grimes County,859548,761655,872340,880038,1013088,1045989,1114527,1309947,1222169,1211113,1342355,1388513,1423477,1347899,1184256,1071334,1028934,1093779,1114674,1052587,1118130,1381031,1503579
48187,Guadalupe County,2230986,2514299,2536046,2554767,2776139,3090496,3094514,3327100,3083348,3480986,3861822,4233218,5295342,6086837,6866364,6125442,5945004,6247632,7728679,8020505,9084120,10870159,12298290
48189,Hale County,951739,1025991,1020313,1099691,1188400,1221608,1314744,1491007,1347780,1557300,1434967,1374750,1390861,1285850,1178094,1095289,1116105,1184002,1310975,1319900,1460880,1752842,1767411
48191,Hall County,58295,61379,67128,64164,67445,70495,80137,60201,107288,105819,72182,70319,96627,73304,74870,63909,81177,72285,75697,75507,114568,114628,123447
48193,Hamilton County,158865,168924,169538,177989,168637,180905,186484,199690,205350,212771,208846,219000,218018,225409,215167,223048,228167,243263,263491,287636,294331,330509,366625
48195,Hansford County,385197,349143,425540,461723,533726,511432,529577,569475,415336,546710,632605,740211,565162,739743,748121,568326,563434,509143,502878,439534,563658,684909,1059422
48197,Hardeman County,140269,148741,165143,180286,205089,208574,212803,253284,172066,183828,198248,211225,208572,190799,155530,138980,155863,175989,169283,190539,232602,299272,276255
48199,Hardin County,735993,767917,807951,884226,959326,1157995,1270111,1418053,1202458,1226025,1298155,1459359,1555343,1415322,1274174,1294712,1337835,1447314,1395629,1338478,1524703,1681769,1750193
48201,Harris County,178047225,177227451,184435613,208376250,223504034,250113748,279374156,280329861,272135345,292301834,317621972,335394034,353321975,363498226,375577123,367796439,377601083,403789170,399251991,387310504,436293567,503684095,542011920
48203,Harrison County,1858918,2176136,2301878,2617447,3073032,3534267,4004774,5535987,5812311,5174391,4366069,4226839,4229439,4411853,3971372,3889245,4142405,4624135,4184712,3781043,4906218,6332446,5606627
48205,Hartley County,231781,284366,307863,335143,302134,314064,334404,255875,202229,410270,698674,646129,525653,772739,885858,739578,772238,683562,718562,676614,849847,977245,1241678
48207,Haskell County,130740,124776,139771,157317,164839,156604,178986,161526,138701,187625,181931,197406,221186,193554,168034,154740,215504,271187,306238,269551,339324,441128,500080
48209,Hays County,2360744,2471553,2574169,2645954,3161673,3508592,3779662,3984408,4134431,4276839,4439654,4776384,5236328,5585256,6164870,6542788,7249219,7974904,8852717,9043203,10415474,12412837,14027032
48211,Hemphill County,465206,409763,598369,773250,1126831,1233246,1413324,1867126,1138790,1131938,1389803,1139753,1287224,1448619,851062,615595,708416,684104,558008,361046,538151,639886,520799
48213,Henderson County,1254846,1260863,1360547,1392542,1551400,1575547,1601329,1635514,1495097,1536717,1548350,1558848,1619622,1682892,1586263,1622580,1721227,1793311,1910487,1979221,2064503,2324068,2543051
48215,Hidalgo County,10366287,10924105,12121057,12890284,14134328,15144157,16430200,17246540,16172000,16626040,17263802,17849782,19103717,19771850,20055655,20256479,20721197,21688589,23024066,23167379,25690478,28069132,30225234
48217,Hill County,451505,472202,498277,539182,545422,604608,725325,920178,880022,854789,828828,791636,857629,895048,898004,868567,888603,972778,1030479,1009189,1184294,1433510,1554820
48219,Hockley County,1194804,1225714,1434766,1724313,1809292,2188958,2569239,3056931,2051279,2450642,2708135,2790751,2772693,2433222,1571661,1354884,1630777,1837575,1721605,1224851,1661207,2104995,1982709
48221,Hood County,746422,755725,779467,836492,957654,1174503,1496900,1991695,1671823,1652356,1837144,1899750,2122575,2360295,2032584,1882253,2101562,2371220,2568130,2312648,2641083,3207314,3536553
48223,Hopkins County,722505,747559,769120,820349,854510,870288,935529,992165,985255,1109056,1121636,1200047,1273464,1396670,1344890,1344622,1426210,1551837,1707622,1647238,1824283,2218739,2357655
48225,Houston County,514471,508943,554271,643274,679877,688216,671636,736137,670130,696583,711649,757577,808452,876278,848753,825709,876745,942812,965388,947456,1017364,1136741,1225271
48227,Howard County,1130611,1085117,1157837,1232744,1329234,1445986,1711088,1870128,1543354,1836883,2379379,2669772,2909351,2869795,2200925,2362993,3501424,5292776,5382567,3686430,8146651,12459571,11413857
48229,Hudspeth County,49095,59977,66181,67392,64373,79285,88594,88684,91612,100917,105592,112604,130854,147006,153695,156995,137571,158831,163423,162924,175546,186874,213909
